Incident ID,Incident Date,State,Population,FIPS,City Or County,Latitude,Longitude,Address,Region,Abbreviation,State_Lon,State_Lat
1928557,2021-02-13T00:00:00Z,California,39538223,6,San Francisco,37.7792588,-122.4193286,"3rd St and Quesada Ave, San Francisco, California",West,CA,-119.4179,36.7783
1928149,2021-02-13T00:00:00Z,California,39538223,6,Oakland,37.8044557,-122.271356,"1000 block of Washington St, Oakland, California",West,CA,-119.4179,36.7783
1913708,2021-01-27T00:00:00Z,California,39538223,6,Santa Ana,33.72608185,-117.85688815441162,"1614 S Standard Ave, Santa Ana, California",West,CA,-119.4179,36.7783
1893877,2021-01-03T00:00:00Z,California,39538223,6,Santa Barbara,34.4221319,-119.702667,"1200 block of Liberty St, Santa Barbara, California",West,CA,-119.4179,36.7783
1273161,2018-12-08T00:00:00Z,California,39538223,6,Inglewood,33.953414,-118.36169,"801 S Inglewood Ave, Inglewood, California",West,CA,-119.4179,36.7783
1263332,2018-11-25T00:00:00Z,California,39538223,6,Oakland,37.8044557,-122.271356,"1000 block of 24th St, Oakland, California",West,CA,-119.4179,36.7783
1258009,2018-11-18T00:00:00Z,California,39538223,6,Los Angeles (Watts),33.9459968,-118.2403654920837,"95th St and Defiance Ave, Los Angeles (Watts), California",West,CA,-119.4179,36.7783
1249561,2018-11-07T00:00:00Z,California,39538223,6,Thousand Oaks,34.1765708,-118.8749045302296,"99 Rolling Oaks Dr, Thousand Oaks, California",West,CA,-119.4179,36.7783
1246059,2018-10-30T00:00:00Z,California,39538223,6,Vallejo,38.1040864,-122.2566367,"Woodrow Ave and Reis Ave, Vallejo, California",West,CA,-119.4179,36.7783
1244424,2018-10-30T00:00:00Z,California,39538223,6,Los Angeles,34.0536909,-118.242766,"65th Place and Vermont Avenue, Los Angeles, California",West,CA,-119.4179,36.7783
1243331,2018-10-29T00:00:00Z,California,39538223,6,Riverside,33.98039408120195,-117.36845594698477,"3252 Mission Inn Ave, Riverside, California",West,CA,-119.4179,36.7783
1233068,2018-10-14T00:00:00Z,California,39538223,6,Palo Alto (East Palo Alto),37.4723893,-122.1401211,"2500 block of Pulgas Ave, Palo Alto (East Palo Alto), California",West,CA,-119.4179,36.7783
1226384,2018-10-06T00:00:00Z,California,39538223,6,Oakland,37.8044557,-122.271356,"Williams St and Telegraph Ave, Oakland, California",West,CA,-119.4179,36.7783
1221794,2018-09-30T00:00:00Z,California,39538223,6,Compton,33.898274,-118.209354,"1300 E Palmer St, Compton, California",West,CA,-119.4179,36.7783
1215954,2018-09-23T00:00:00Z,California,39538223,6,Baldwin Park,34.0854739,-117.9611761,"3700 block of Loma Lane, Baldwin Park, California",West,CA,-119.4179,36.7783
1215987,2018-09-23T00:00:00Z,California,39538223,6,Bakersfield,35.3738712,-119.019463,"2600 block of Chandler Ct, Bakersfield, California",West,CA,-119.4179,36.7783
1209006,2018-09-12T00:00:00Z,California,39538223,6,Bakersfield,35.3738712,-119.019463,"660 Manwell Blvd, Bakersfield, California",West,CA,-119.4179,36.7783
1202332,2018-09-02T00:00:00Z,California,39538223,6,San Bernardino,34.14667408398814,-117.25942978680422,"1277 East Lynwood Drive, San Bernardino, California",West,CA,-119.4179,36.7783
1185520,2018-08-12T00:00:00Z,California,39538223,6,Clearlake,38.94857573088163,-122.62892538650314,"4786 Yarrington Ct, Clearlake, California",West,CA,-119.4179,36.7783
1186061,2018-08-11T00:00:00Z,California,39538223,6,San Francisco,37.7167775,-122.440708,"Geneva St and Mission St, San Francisco, California",West,CA,-119.4179,36.7783
1176169,2018-07-31T00:00:00Z,California,39538223,6,Gardena,33.90908524489796,-118.2966205510204,"1212 W 135th St, Gardena, California",West,CA,-119.4179,36.7783
1174527,2018-07-28T00:00:00Z,California,39538223,6,Los Angeles,33.957803,-118.291896,"8801 S Vermont Ave, Los Angeles, California",West,CA,-119.4179,36.7783
1173069,2018-07-26T00:00:00Z,California,39538223,6,Oakland,37.8044557,-122.271356,"73rd Ave and Bancroft Ave, Oakland, California",West,CA,-119.4179,36.7783
1156528,2018-07-05T00:00:00Z,California,39538223,6,Los Angeles,34.0536909,-118.242766,"1600 block of W. 2nd Street, Los Angeles, California",West,CA,-119.4179,36.7783
1151355,2018-06-27T00:00:00Z,California,39538223,6,Oakland,37.7561851,-122.16188895659155,"8901 MacArthur Boulevard, Oakland, California",West,CA,-119.4179,36.7783
1146968,2018-06-21T00:00:00Z,California,39538223,6,San Bernardino,34.12232255,-117.31948202168157,"279 W Base Line, San Bernardino, California",West,CA,-119.4179,36.7783
1145709,2018-06-20T00:00:00Z,California,39538223,6,Modesto,37.6393419,-120.9968892,"2300 block of West Hatch Road, Modesto, California",West,CA,-119.4179,36.7783
1141645,2018-06-14T00:00:00Z,California,39538223,6,Union City,37.6100277,-122.02244087022346,"32992 Mission Blvd, Union City, California",West,CA,-119.4179,36.7783
1141943,2018-06-14T00:00:00Z,California,39538223,6,Tracy,37.73597477025299,-121.43129905777477,"W 6th St, Tracy, California",West,CA,-119.4179,36.7783
1137435,2018-06-10T00:00:00Z,California,39538223,6,Valley Village,34.1637147,-118.3965758,"12719 Tiara St, Valley Village, California",West,CA,-119.4179,36.7783
1114725,2018-05-13T00:00:00Z,California,39538223,6,Los Angeles,33.960219,-118.2799332244898,"365 W Manchester Avenue, Los Angeles, California",West,CA,-119.4179,36.7783
1115051,2018-05-13T00:00:00Z,California,39538223,6,Stockton,37.92795671953397,-121.26168899605952,"2436 Belleview St, Stockton, California",West,CA,-119.4179,36.7783
1110399,2018-05-07T00:00:00Z,California,39538223,6,San Diego,32.7174202,-117.162772,"15th St and J St, San Diego, California",West,CA,-119.4179,36.7783
1096388,2018-04-20T00:00:00Z,California,39538223,6,San Francisco,37.7792588,-122.4193286,"3rd Street and Quesada Ave, San Francisco, California",West,CA,-119.4179,36.7783
1088778,2018-04-09T00:00:00Z,California,39538223,6,Vallejo,38.099215,-122.258264,"201 Maine St, Vallejo, California",West,CA,-119.4179,36.7783
1074886,2018-03-21T00:00:00Z,California,39538223,6,San Francisco,37.716039,-122.440535,"949 Geneva Ave, San Francisco, California",West,CA,-119.4179,36.7783
1068615,2018-03-12T00:00:00Z,California,39538223,6,Modesto,37.6393419,-120.9968892,"2000 block of Robertson Rd, Modesto, California",West,CA,-119.4179,36.7783
1037541,2018-01-27T00:00:00Z,California,39538223,6,Los Angeles,33.924749,-118.27084215151515,"243 East 119th St, Los Angeles, California",West,CA,-119.4179,36.7783
469468,2015-12-21T00:00:00Z,California,39538223,6,San Leandro,37.7249296,-122.1560768,"14600 block of East 14th Street, San Leandro, California",West,CA,-119.4179,36.7783
464945,2015-12-13T00:00:00Z,California,39538223,6,Huntington Beach,33.6783336,-118.000016,"17000 block of Keelson Lane, Huntington Beach, California",West,CA,-119.4179,36.7783
464665,2015-12-13T00:00:00Z,California,39538223,6,Los Angeles,33.9919325,-118.28102,"5550 S Flower Street, Los Angeles, California",West,CA,-119.4179,36.7783
456893,2015-12-02T00:00:00Z,California,39538223,6,San Bernardino,34.0760315,-117.27781355140834,"1365 South Waterman Ave, San Bernardino, California",West,CA,-119.4179,36.7783
455684,2015-11-27T00:00:00Z,California,39538223,6,Sacramento,38.5810606,-121.493895,"7900 block of Florin Road, Sacramento, California",West,CA,-119.4179,36.7783
449814,2015-11-18T00:00:00Z,California,39538223,6,Fresno,36.7394421,-119.78483,"California Avenue and Martin Luther King Jr. Boulevard, Fresno, California",West,CA,-119.4179,36.7783
444406,2015-11-06T00:00:00Z,California,39538223,6,Bakersfield,35.3738712,-119.019463,"1000 block of Feliz Drive, Bakersfield, California",West,CA,-119.4179,36.7783
403669,2015-08-27T00:00:00Z,California,39538223,6,Salinas,36.654269295131,-121.6376091481089,"928 Blanco Circle, Salinas, California",West,CA,-119.4179,36.7783
400091,2015-08-23T00:00:00Z,California,39538223,6,Modesto,37.6393419,-120.9968892,"1100 block of Kansas Avenue, Modesto, California",West,CA,-119.4179,36.7783
395694,2015-08-15T00:00:00Z,California,39538223,6,Los Angeles,34.0536909,-118.242766,"57th Street and South Normandie Avenue, Los Angeles, California",West,CA,-119.4179,36.7783
392131,2015-08-10T00:00:00Z,California,39538223,6,Long Beach,33.7690164,-118.191604,"1700 block of East 10th Street, Long Beach, California",West,CA,-119.4179,36.7783
378102,2015-07-18T00:00:00Z,California,39538223,6,San Diego,32.7174202,-117.162772,"200 block of South Bancroft Street, San Diego, California",West,CA,-119.4179,36.7783
390936,2015-07-18T00:00:00Z,California,39538223,6,Santa Paula,34.375270707301176,-119.066002728299,"Ojai-Santa Paula St, Santa Paula, California",West,CA,-119.4179,36.7783
373993,2015-07-13T00:00:00Z,California,39538223,6,Norwalk,33.88440463869636,-118.07821351470288,"11959 162nd Street, Norwalk, California",West,CA,-119.4179,36.7783
373768,2015-07-13T00:00:00Z,California,39538223,6,Stockton,37.9577016,-121.290779,"400 block of McCloud Avenue, Stockton, California",West,CA,-119.4179,36.7783
355644,2015-06-10T00:00:00Z,California,39538223,6,Los Angeles,34.0536909,-118.242766,"South Vermont Avenue and West 88th Street, Los Angeles, California",West,CA,-119.4179,36.7783
349289,2015-05-30T00:00:00Z,California,39538223,6,San Diego,32.7174202,-117.162772,"4200 block of Market Street, San Diego, California",West,CA,-119.4179,36.7783
346202,2015-05-23T00:00:00Z,California,39538223,6,Fresno,36.7394421,-119.78483,"2400 block of South 9th Street, Fresno, California",West,CA,-119.4179,36.7783
308687,2015-03-17T00:00:00Z,California,39538223,6,Stockton,37.95950804081633,-121.29561695918368,"748 N Madison St, Stockton, California",West,CA,-119.4179,36.7783
307512,2015-03-15T00:00:00Z,California,39538223,6,Compton,33.894927,-118.226624,"2700 block of West Alondra Boulevard, Compton, California",West,CA,-119.4179,36.7783
308201,2015-03-14T00:00:00Z,California,39538223,6,Coachella,33.67114675,-116.1342346710064,"84000 block of Bagdad Avenue, Coachella, California",West,CA,-119.4179,36.7783
300860,2015-03-04T00:00:00Z,California,39538223,6,San Bernardino,34.8253019,-116.0833144,"190 block of W Club Center Dr, San Bernardino, California",West,CA,-119.4179,36.7783
295871,2015-02-20T00:00:00Z,California,39538223,6,Sacramento,38.56998510204082,-121.49135851020408,"1417 R Street, Sacramento, California",West,CA,-119.4179,36.7783
293883,2015-02-15T00:00:00Z,California,39538223,6,Long Beach,33.7690164,-118.191604,"200 block of W. 14th Street, Long Beach, California",West,CA,-119.4179,36.7783
285123,2015-01-26T00:00:00Z,California,39538223,6,Stockton,37.9577016,-121.290779,"1500 block of E. 9th Street, Stockton, California",West,CA,-119.4179,36.7783
276766,2015-01-11T00:00:00Z,California,39538223,6,San Jose,37.28274115,-121.8389225546587,"3840 Monterey Hwy, San Jose, California",West,CA,-119.4179,36.7783
276459,2015-01-09T00:00:00Z,California,39538223,6,San Francisco,37.7735256,-122.4252808,"Laguna St and Page St, San Francisco, California",West,CA,-119.4179,36.7783
1007054,2017-12-13T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"200 block of E Barthman Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
995015,2017-11-24T00:00:00Z,Ohio,11799448,39,Cleveland,41.48088878300553,-81.6026393776876,"11618 Buckeye Rd, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
984822,2017-11-10T00:00:00Z,Ohio,11799448,39,Dayton (Trotwood),39.749211,-84.292319,"193 Olive Rd, Dayton (Trotwood), Ohio",Midwest,OH,-82.9071,40.4173
980192,2017-11-04T00:00:00Z,Ohio,11799448,39,Youngstown,41.071019,-80.65794,"2810 Market St, Youngstown, Ohio",Midwest,OH,-82.9071,40.4173
975817,2017-10-28T00:00:00Z,Ohio,11799448,39,Toledo,41.6614092244898,-83.52251883673469,"1327 N Huron St, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
957562,2017-10-11T00:00:00Z,Ohio,11799448,39,Pedro,38.630357,-82.6673852,"15497 SR 93, Pedro, Ohio",Midwest,OH,-82.9071,40.4173
916551,2017-08-19T00:00:00Z,Ohio,11799448,39,Cleveland,41.522563142857145,-81.60800400000001,"11143 Superior Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
896149,2017-07-22T00:00:00Z,Ohio,11799448,39,Cincinnati,39.115948,-84.514337,"130 E Clifton Ave, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
886220,2017-07-08T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"9917 Capstan Dr, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
869357,2017-06-17T00:00:00Z,Ohio,11799448,39,Columbus,40.0936725,-82.99221059964094,"6252 Busch Blvd, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
868147,2017-06-14T00:00:00Z,Ohio,11799448,39,Canton,40.7985464,-81.3749508,"14th St NE and Gibbs Ave NE, Canton, Ohio",Midwest,OH,-82.9071,40.4173
855764,2017-05-30T00:00:00Z,Ohio,11799448,39,Middletown,39.50075523833564,-84.35129387870342,"1200 Elliott Dr, Middletown, Ohio",Midwest,OH,-82.9071,40.4173
821371,2017-04-16T00:00:00Z,Ohio,11799448,39,Columbus,40.00071775161561,-82.97533242318296,"1710 Cleveland Av, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
803689,2017-03-26T00:00:00Z,Ohio,11799448,39,Cleveland,41.48202719106045,-81.6364114000536,"E 75th St, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
803054,2017-03-26T00:00:00Z,Ohio,11799448,39,Cincinnati,39.090775,-84.42605,"4601 Kellogg Ave, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
802837,2017-03-25T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"E 79th St and Woodland Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
785262,2017-02-28T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"1700 of Casey Dr, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
783102,2017-02-25T00:00:00Z,Ohio,11799448,39,Warren,41.22577946277001,-80.74057681641928,"1564 Niles Cortland Rd SE, Warren, Ohio",Midwest,OH,-82.9071,40.4173
780036,2017-02-21T00:00:00Z,Ohio,11799448,39,Cleveland,41.45073087919463,-81.81398674496644,"16700 Lorain Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
778941,2017-02-20T00:00:00Z,Ohio,11799448,39,Cleveland,41.52763288888889,-81.61564411111111,"1082 East 105th Street, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
769889,2017-02-08T00:00:00Z,Ohio,11799448,39,Cleveland,41.546076020408165,-81.5659465510204,"16379 Euclid Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1863099,2020-11-27T00:00:00Z,Ohio,11799448,39,Toledo,41.6827107,-83.52712725,"3257 Stickney Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1852161,2020-11-14T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"400 block of Kings Run Dr, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
1844573,2020-11-05T00:00:00Z,Ohio,11799448,39,Toledo,41.662610040816325,-83.55723195918368,"2125 Parkwood Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1842421,2020-11-02T00:00:00Z,Ohio,11799448,39,Mansfield,40.75499594907612,-82.52353834281843,"136 Sturges Ave, Mansfield, Ohio",Midwest,OH,-82.9071,40.4173
1829132,2020-10-19T00:00:00Z,Ohio,11799448,39,Mansfield,40.75499594907612,-82.52353834281843,"136 Sturges Ave, Mansfield, Ohio",Midwest,OH,-82.9071,40.4173
1809484,2020-09-29T00:00:00Z,Ohio,11799448,39,Painesville,41.7244885,-81.245657,"100 block of Morse Ave, Painesville, Ohio",Midwest,OH,-82.9071,40.4173
1806806,2020-09-27T00:00:00Z,Ohio,11799448,39,Sandusky,41.2951563,-83.1555438,"Hancock St and Neil St, Sandusky, Ohio",Midwest,OH,-82.9071,40.4173
1800886,2020-09-21T00:00:00Z,Ohio,11799448,39,Struthers,41.0514621346764,-80.58748364955382,"111 Perry St, Struthers, Ohio",Midwest,OH,-82.9071,40.4173
1768683,2020-08-17T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"Dove Ave and E 102nd St, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1765624,2020-08-16T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"700 block of Chalfonte Pl, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
1765636,2020-08-16T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1154638156487,-84.51538861925994,"70 E McMicken Ave, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
1766423,2020-08-16T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"700 block of Chalfonte Pl, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
1762997,2020-08-12T00:00:00Z,Ohio,11799448,39,Dayton,39.78505657249993,-84.22573275124083,"2049 Catalpa Dr, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
1759779,2020-08-09T00:00:00Z,Ohio,11799448,39,Toledo,41.6529143,-83.5378173,"Monroe St and N Detroit Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1749873,2020-07-29T00:00:00Z,Ohio,11799448,39,Elyria,41.383729200603575,-82.11427101491965,"537 Willow Park Rd, Elyria, Ohio",Midwest,OH,-82.9071,40.4173
1739097,2020-07-17T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"E 6th Ave and Summit St, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1721572,2020-06-30T00:00:00Z,Ohio,11799448,39,Dayton,39.7589478,-84.1916069,"3500 block of Stanford Pl, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
1713668,2020-06-22T00:00:00Z,Ohio,11799448,39,Columbus,39.94069510471778,-82.83436654573885,"1910 Fountainview Ct, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1701382,2020-06-10T00:00:00Z,Ohio,11799448,39,Toledo,41.6529143,-83.5378173,"1100 block of Baker St, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1698276,2020-06-06T00:00:00Z,Ohio,11799448,39,Ironton,38.52568465306122,-82.67766367346938,"1305 S 3rd St, Ironton, Ohio",Midwest,OH,-82.9071,40.4173
1690524,2020-05-27T00:00:00Z,Ohio,11799448,39,Cleveland,41.51896,-81.593611,"12800 Euclid Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1686015,2020-05-22T00:00:00Z,Ohio,11799448,39,Cleveland,41.44534665306122,-81.59961387755102,"11921 Miles Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1671289,2020-05-03T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"300 block of S Ashburton Rd, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1635750,2020-03-07T00:00:00Z,Ohio,11799448,39,Cleveland,41.45522,-81.62149,"3804 E 93rd St, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1585746,2020-01-01T00:00:00Z,Ohio,11799448,39,Cleveland,41.5062536442953,-81.6859113624161,"1437 St Clair Ave NE, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
223651,2014-11-22T00:00:00Z,Ohio,11799448,39,Cleveland,41.51678571428572,-81.62324728571429,"1443 E 92nd St, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
223729,2014-11-22T00:00:00Z,Ohio,11799448,39,Springfield,39.9234046,-83.810138,"Clifton Avenue and Rice Street, Springfield, Ohio",Midwest,OH,-82.9071,40.4173
221554,2014-11-16T00:00:00Z,Ohio,11799448,39,Akron,41.06232446901376,-81.46565157845725,"1891 E Market St, Akron, Ohio",Midwest,OH,-82.9071,40.4173
194945,2014-09-21T00:00:00Z,Ohio,11799448,39,East Liverpool,40.6186756,-80.5772928,"440 First St, East Liverpool, Ohio",Midwest,OH,-82.9071,40.4173
139281,2014-05-25T00:00:00Z,Ohio,11799448,39,Toledo,41.6529143,-83.5378173,"2100 block of Joffre Avenue, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
135904,2014-05-18T00:00:00Z,Ohio,11799448,39,Sandusky,41.442557,-82.686224,"1643 Cleveland Rd, Sandusky, Ohio",Midwest,OH,-82.9071,40.4173
113156,2014-03-09T00:00:00Z,Ohio,11799448,39,Fremont,41.34815508611776,-83.11585541188117,"531 W State St, Fremont, Ohio",Midwest,OH,-82.9071,40.4173
1551162,2019-11-17T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"7100 block of Lawn Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1540863,2019-11-03T00:00:00Z,Ohio,11799448,39,Toledo,41.6529143,-83.5378173,"600 block of Magnolia St, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1527528,2019-10-15T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"1600 block of Manchester Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1526952,2019-10-13T00:00:00Z,Ohio,11799448,39,Akron,41.083064,-81.518485,"Main St, Akron, Ohio",Midwest,OH,-82.9071,40.4173
1512486,2019-09-21T00:00:00Z,Ohio,11799448,39,Cleveland,41.461159,-81.581445,"3616 East 144th St, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1493374,2019-09-01T00:00:00Z,Ohio,11799448,39,Toledo,41.6827107,-83.52712725,"3257 Stickney Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
1467828,2019-08-04T00:00:00Z,Ohio,11799448,39,Dayton,39.7572779,-84.1844036,"419 E 5th St, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
1462317,2019-07-30T00:00:00Z,Ohio,11799448,39,Columbus,39.96890416,-82.96724344,"1280 E Long St, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1432930,2019-06-26T00:00:00Z,Ohio,11799448,39,Akron,41.083064,-81.518485,"900 block of Rowe St, Akron, Ohio",Midwest,OH,-82.9071,40.4173
1429480,2019-06-23T00:00:00Z,Ohio,11799448,39,Columbus,40.0188615,-82.96345600000001,"1767 Genessee Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1418533,2019-06-09T00:00:00Z,Ohio,11799448,39,Cleveland,41.43123415362592,-81.55956234942828,"17218 Tarkington Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1400561,2019-05-20T00:00:00Z,Ohio,11799448,39,Columbus,39.945493827586205,-83.06338827586208,"2424 Sullivant Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
1397521,2019-05-16T00:00:00Z,Ohio,11799448,39,Cleveland,41.43490942068966,-81.61731299310345,"9500 Cardwell Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
1382711,2019-04-28T00:00:00Z,Ohio,11799448,39,West Chester,39.349937179571214,-84.46582238193591,"4637 Wyndtree Dr, West Chester, Ohio",Midwest,OH,-82.9071,40.4173
738041,2016-12-30T00:00:00Z,Ohio,11799448,39,Mansfield,40.67033715,-82.49855961055044,"3230 Possum Run Rd, Mansfield, Ohio",Midwest,OH,-82.9071,40.4173
688979,2016-10-30T00:00:00Z,Ohio,11799448,39,Toledo,41.64781464864865,-83.57704997297297,"742 Junction Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
687940,2016-10-29T00:00:00Z,Ohio,11799448,39,Dayton,39.7768593496797,-84.2518270481216,"2010 Cornell Ridge Dr, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
685379,2016-10-25T00:00:00Z,Ohio,11799448,39,Dayton,39.7589478,-84.1916069,"3300 block of Riverside Dr, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
610584,2016-07-24T00:00:00Z,Ohio,11799448,39,Hamilton,39.112459025,-84.5125791,"1555 Main St, Hamilton, Ohio",Midwest,OH,-82.9071,40.4173
610093,2016-07-23T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1014537,-84.5124602,"3400 block of Beekman St, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
604275,2016-07-16T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"5000 block of Euclid Avenue, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
603738,2016-07-14T00:00:00Z,Ohio,11799448,39,Akron,41.083064,-81.518485,"900 block of Moeller Avenue, Akron, Ohio",Midwest,OH,-82.9071,40.4173
596159,2016-07-04T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"1400 block of W. 107 Street, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
545525,2016-04-22T00:00:00Z,Ohio,11799448,39,Piketon,39.0681252,-83.0143443,"4077 Union Hill Rd, Piketon, Ohio",Midwest,OH,-82.9071,40.4173
516341,2016-03-04T00:00:00Z,Ohio,11799448,39,Columbus,39.986192,-82.980757,"900 E 5th Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2489345,2022-12-27T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"900 block of Bellows Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2447980,2022-10-28T00:00:00Z,Ohio,11799448,39,Toledo,41.6529143,-83.5378173,"Junction Ave and Belmont Ave, Toledo, Ohio",Midwest,OH,-82.9071,40.4173
2445686,2022-10-25T00:00:00Z,Ohio,11799448,39,Hamilton,39.2085354,-84.5501874,"700 block of S 2nd St, Hamilton, Ohio",Midwest,OH,-82.9071,40.4173
2441540,2022-10-20T00:00:00Z,Ohio,11799448,39,Cleveland,41.4319135,-81.706991,"4497 State Rd, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
2425825,2022-09-28T00:00:00Z,Ohio,11799448,39,Columbus,40.08544255,-82.97386309601949,"1680 Karl Ct, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2423538,2022-09-24T00:00:00Z,Ohio,11799448,39,Columbus,39.9622601,-83.0007065,"E 5th Ave and Osborn Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2406862,2022-09-05T00:00:00Z,Ohio,11799448,39,Cleveland,41.5263725,-81.58575586471778,"13902 Euclid Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
2388144,2022-08-13T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"7500 block of Bessemer Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
2380747,2022-08-07T00:00:00Z,Ohio,11799448,39,Cincinnati,39.1104968,-84.5121358,"1323 Main St, Cincinnati, Ohio",Midwest,OH,-82.9071,40.4173
2379499,2022-08-05T00:00:00Z,Ohio,11799448,39,Dayton,39.7589478,-84.1916069,"7120 Hardwicke Pl, Dayton, Ohio",Midwest,OH,-82.9071,40.4173
2376028,2022-08-01T00:00:00Z,Ohio,11799448,39,Columbus,39.89410875,-82.99057575,"176 Rumsey Rd, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2373607,2022-07-29T00:00:00Z,Ohio,11799448,39,Cleveland,41.4996574,-81.6936772,"E 154th St and Harvard Ave, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
2360953,2022-07-16T00:00:00Z,Ohio,11799448,39,Columbus,39.94270688856979,-83.09172115687825,"3475 Sullivant Ave, Columbus, Ohio",Midwest,OH,-82.9071,40.4173
2352342,2022-07-05T00:00:00Z,Ohio,11799448,39,Steubenville,40.357456,-80.619383,"601 South St, Steubenville, Ohio",Midwest,OH,-82.9071,40.4173
2311123,2022-05-23T00:00:00Z,Ohio,11799448,39,Cleveland,41.55149242857143,-81.57496446938777,"1032 Hartley Rd, Cleveland, Ohio",Midwest,OH,-82.9071,40.4173
